date,rented_bike_count,hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,seasons,holiday,functioning_day,time_of_day,weekday,workday,did_it_rain,did_it_snow,month,week,year
2018-11-16,1956,18,9.9,0.74,2.6,492,5.4,0,0,0,Autumn,No Holiday,Yes,Evening,Fri,Yes,No,No,Nov,50,2018
2018-01-16,141,2,0.5,0.72,0.7,385,-3.9,0,0,0,Winter,No Holiday,Yes,Night,Tue,Yes,No,No,Jan,7,2018
2018-08-28,1841,8,23.4,0.83,0.8,1998,20.3,0.32,0,0,Summer,No Holiday,Yes,Morning,Tue,Yes,No,No,Aug,39,2018
2018-04-09,921,14,13.9,0.26,2.5,1537,-5.3,2.99,0,0,Spring,No Holiday,Yes,Afternoon,Mon,Yes,No,No,Apr,19,2018
2018-03-06,680,16,10.6,0.26,1.9,1955,-8.1,1.75,0,0,Spring,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Mar,14,2018
2018-07-18,2188,21,28,0.69,1.8,1140,21.7,0,0,0,Summer,No Holiday,Yes,Evening,Wed,Yes,No,No,Jul,33,2018
2018-04-27,562,1,11.5,0.57,1.8,1471,3.2,0,0,0,Spring,No Holiday,Yes,Night,Fri,Yes,No,No,Apr,21,2018
2018-10-01,632,6,13.3,0.56,2.3,2000,4.6,0,0,0,Autumn,No Holiday,Yes,Morning,Mon,Yes,No,No,Oct,44,2018
2018-01-21,177,1,-0.8,0.58,0.4,400,-8,0,0,0,Winter,No Holiday,Yes,Night,Sun,No,No,No,Jan,8,2018
2018-03-03,329,9,2.2,0.3,1.5,1513,-13.6,0.81,0,0,Spring,No Holiday,Yes,Morning,Sat,No,No,No,Mar,13,2018
2018-05-16,502,1,24.1,0.67,0.5,686,17.5,0,0,0,Spring,No Holiday,Yes,Night,Wed,Yes,No,No,May,24,2018
2018-06-05,974,11,26.8,0.37,1.6,1639,10.8,2.91,0,0,Summer,No Holiday,Yes,Morning,Tue,Yes,No,No,Jun,27,2018
2018-07-30,645,14,35.3,0.41,1.3,2000,20,2.01,0,0,Summer,No Holiday,Yes,Afternoon,Mon,Yes,No,No,Jul,35,2018
2018-05-20,524,8,14.1,0.38,1,2000,0,0.72,0,0,Spring,No Holiday,Yes,Morning,Sun,No,No,No,May,25,2018
2018-01-09,166,22,-4.2,0.67,1.6,503,-9.4,0,0,0,Winter,No Holiday,Yes,Evening,Tue,Yes,No,No,Jan,6,2018
2018-10-30,1147,21,7.6,0.55,2,2000,-0.8,0,0,0,Autumn,No Holiday,Yes,Evening,Tue,Yes,No,No,Oct,48,2018
2018-09-16,409,14,23.4,0.72,2.2,682,18,0.73,0,0,Autumn,No Holiday,Yes,Afternoon,Sun,No,No,No,Sep,42,2018
2018-01-26,24,4,-16.4,0.36,1.5,2000,-28,0,0,0.5,Winter,No Holiday,Yes,Night,Fri,Yes,No,Yes,Jan,8,2018
2018-01-06,48,5,-6.1,0.64,1,1231,-11.8,0,0,0,Winter,No Holiday,Yes,Night,Sat,No,No,No,Jan,5,2018
2018-08-14,254,5,27.9,0.71,0.3,2000,22.1,0,0,0,Summer,No Holiday,Yes,Night,Tue,Yes,No,No,Aug,37,2018
2018-03-23,422,23,5,0.42,1.7,717,-6.8,0,0,0,Spring,No Holiday,Yes,Evening,Fri,Yes,No,No,Mar,16,2018
2018-11-14,2200,18,12.2,0.47,2.6,1427,1.2,0.01,0,0,Autumn,No Holiday,Yes,Evening,Wed,Yes,No,No,Nov,50,2018
2018-06-04,970,10,25.1,0.4,2.7,1076,10.5,2.37,0,0,Summer,No Holiday,Yes,Morning,Mon,Yes,No,No,Jun,27,2018
2017-12-13,310,7,-11.7,0.53,1.6,1998,-19.3,0,0,0,Winter,No Holiday,Yes,Morning,Wed,Yes,No,No,Dec,2,2017
2018-03-02,343,9,-4.6,0.34,1.2,1583,-18.1,0.87,0,0,Spring,No Holiday,Yes,Morning,Fri,Yes,No,No,Mar,13,2018
2017-12-22,314,22,6.1,0.7,2.7,806,1,0,0,0,Winter,Holiday,Yes,Evening,Fri,Yes,No,No,Dec,3,2017
2018-04-02,803,23,16.8,0.7,0.9,1426,11.2,0,0,0,Spring,No Holiday,Yes,Evening,Mon,Yes,No,No,Apr,18,2018
2018-09-12,2012,21,23.2,0.57,1.1,2000,14.2,0,0,0,Autumn,No Holiday,Yes,Evening,Wed,Yes,No,No,Sep,41,2018
2018-05-07,170,5,14.2,0.85,0.5,1412,11.7,0,0,0,Spring,No Holiday,Yes,Night,Mon,Yes,No,No,May,23,2018
2018-05-07,1970,14,24.1,0.42,1.2,1770,10.3,1.93,0,0,Spring,No Holiday,Yes,Afternoon,Mon,Yes,No,No,May,23,2018
2018-09-04,1429,16,27.1,0.47,4.3,2000,14.8,1.82,0,0,Autumn,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Sep,40,2018
2018-02-07,188,12,-6,0.24,2.6,1964,-23.3,1.97,0,0,Winter,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Feb,10,2018
2018-01-21,196,0,-0.3,0.6,1.9,340,-7.1,0,0,0,Winter,No Holiday,Yes,Night,Sun,No,No,No,Jan,8,2018
2018-10-11,1389,20,10.2,0.46,0.2,2000,-0.9,0,0,0,Autumn,No Holiday,Yes,Evening,Thu,Yes,No,No,Oct,45,2018
2018-02-01,149,1,-5.4,0.54,1.7,1996,-13.2,0,0,1.6,Winter,No Holiday,Yes,Night,Thu,Yes,No,Yes,Feb,9,2018
2018-04-26,409,2,11.9,0.57,1,1793,3.6,0,0,0,Spring,No Holiday,Yes,Night,Thu,Yes,No,No,Apr,21,2018
2017-12-26,293,9,-2.8,0.52,2.9,1895,-11.3,0.16,0,0,Winter,No Holiday,Yes,Morning,Tue,Yes,No,No,Dec,4,2017
2018-06-24,369,7,20.5,0.82,0.8,338,17.3,0.16,0,0,Summer,No Holiday,Yes,Morning,Sun,No,No,No,Jun,30,2018
2018-05-21,1118,9,17.7,0.27,1.3,2000,-1.5,2.02,0,0,Spring,No Holiday,Yes,Morning,Mon,Yes,No,No,May,25,2018
2018-07-09,71,22,20.4,0.96,1.1,1641,19.7,0,0.5,0,Summer,No Holiday,Yes,Evening,Mon,Yes,Yes,No,Jul,32,2018
2018-04-16,401,0,8.3,0.59,2.1,1912,0.7,0,0,0,Spring,No Holiday,Yes,Night,Mon,Yes,No,No,Apr,20,2018
2018-03-04,492,17,11.8,0.82,1.7,990,8.8,0.4,0,0,Spring,No Holiday,Yes,Afternoon,Sun,No,No,No,Mar,14,2018
2018-07-07,2352,19,26.1,0.51,1.4,2000,15.1,0.32,0,0,Summer,No Holiday,Yes,Evening,Sat,No,No,No,Jul,31,2018
2018-03-21,614,9,2.5,0.4,1.9,2000,-9.7,0.41,0,0,Spring,No Holiday,Yes,Morning,Wed,Yes,No,No,Mar,16,2018
2018-03-09,1041,8,1.8,0.67,0.7,1917,-3.6,0.19,0,0,Spring,No Holiday,Yes,Morning,Fri,Yes,No,No,Mar,14,2018
2018-05-17,38,3,21.8,0.98,0.6,113,21.4,0,2.5,0,Spring,No Holiday,Yes,Night,Thu,Yes,Yes,No,May,24,2018
2018-02-16,49,7,-5.4,0.41,0.3,2000,-16.6,0,0,0,Winter,Holiday,Yes,Morning,Fri,Yes,No,No,Feb,11,2018
2018-10-01,179,3,13.6,0.56,1.6,2000,4.9,0,0,0,Autumn,No Holiday,Yes,Night,Mon,Yes,No,No,Oct,44,2018
2018-06-08,2337,21,21.2,0.77,1.7,638,16.9,0,0,0,Summer,No Holiday,Yes,Evening,Fri,Yes,No,No,Jun,27,2018
2018-04-25,2807,18,21.2,0.32,3.8,1927,3.8,0.94,0,0,Spring,No Holiday,Yes,Evening,Wed,Yes,No,No,Apr,21,2018
2018-02-28,426,7,5.5,0.59,2.8,448,-1.8,0,0,0,Winter,No Holiday,Yes,Morning,Wed,Yes,No,No,Feb,13,2018
2018-04-28,325,3,11.6,0.76,1,364,7.5,0,0,0,Spring,No Holiday,Yes,Night,Sat,No,No,No,Apr,21,2018
2018-03-30,860,13,20.3,0.27,1.4,1464,0.6,2.87,0,0,Spring,No Holiday,Yes,Afternoon,Fri,Yes,No,No,Mar,17,2018
2017-12-07,390,14,4.4,0.36,2.7,1975,-9.4,1.04,0,0,Winter,No Holiday,Yes,Afternoon,Thu,Yes,No,No,Dec,1,2017
2018-07-04,1432,23,24.7,0.74,1.4,1596,19.7,0,0,0,Summer,No Holiday,Yes,Evening,Wed,Yes,No,No,Jul,31,2018
2018-08-22,1117,23,31.2,0.5,1.8,2000,19.5,0,0,0,Summer,No Holiday,Yes,Evening,Wed,Yes,No,No,Aug,38,2018
2018-06-07,2161,21,21.5,0.69,2.6,942,15.5,0,0,0,Summer,No Holiday,Yes,Evening,Thu,Yes,No,No,Jun,27,2018
2018-06-01,2149,8,20.6,0.55,0.7,1200,11.2,1.21,0,0,Summer,No Holiday,Yes,Morning,Fri,Yes,No,No,Jun,26,2018
2018-05-12,43,7,13.3,0.81,1.5,525,10.1,0.04,0.1,0,Spring,No Holiday,Yes,Morning,Sat,No,Yes,No,May,23,2018
2018-01-01,203,21,-0.9,0.44,1.2,1871,-11.6,0,0,0,Winter,Holiday,Yes,Evening,Mon,Yes,No,No,Jan,5,2018
2018-11-13,912,13,13.5,0.43,2.2,1687,1.1,1.92,0,0,Autumn,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Nov,50,2018
2018-08-03,1103,23,30.2,0.62,0.8,1708,22.1,0,0,0,Summer,No Holiday,Yes,Evening,Fri,Yes,No,No,Aug,35,2018
2018-09-03,524,1,24.5,0.68,0.5,2000,18.1,0,0,0,Autumn,No Holiday,Yes,Night,Mon,Yes,No,No,Sep,40,2018
2018-04-03,430,1,17.1,0.72,1.7,1353,12,0,0,0,Spring,No Holiday,Yes,Night,Tue,Yes,No,No,Apr,18,2018
2018-10-11,1398,21,9.3,0.52,1.5,2000,0,0,0,0,Autumn,No Holiday,Yes,Evening,Thu,Yes,No,No,Oct,45,2018
2018-06-30,1070,1,22.6,0.85,0.3,323,19.9,0,0,0,Summer,No Holiday,Yes,Night,Sat,No,No,No,Jun,30,2018
2018-05-28,1247,23,20.9,0.53,1.6,1712,10.9,0,0,0,Spring,No Holiday,Yes,Evening,Mon,Yes,No,No,May,26,2018
2018-01-15,555,18,5.2,0.44,1.3,647,-6,0,0,0,Winter,No Holiday,Yes,Evening,Mon,Yes,No,No,Jan,7,2018
2018-02-10,145,3,2,0.71,1.2,534,-2.7,0,0,0,Winter,No Holiday,Yes,Night,Sat,No,No,No,Feb,10,2018
2018-06-17,953,10,23,0.66,1.1,516,16.2,0.83,0,0,Summer,No Holiday,Yes,Morning,Sun,No,No,No,Jun,29,2018
2018-05-26,1690,16,29,0.31,2.9,889,10.1,2.26,0,0,Spring,No Holiday,Yes,Afternoon,Sat,No,No,No,May,25,2018
2018-02-27,353,12,5.4,0.37,0.7,815,-8.1,0.43,0,0,Winter,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Feb,13,2018
2018-06-09,616,7,20.2,0.73,1.1,708,15.1,0.41,0,0,Summer,No Holiday,Yes,Morning,Sat,No,No,No,Jun,27,2018
2018-03-18,460,10,7.2,0.53,1.6,709,-1.7,0.45,0,0,Spring,No Holiday,Yes,Morning,Sun,No,No,No,Mar,16,2018
2018-02-02,241,20,-1.3,0.51,2.4,1481,-10.1,0,0,0,Winter,No Holiday,Yes,Evening,Fri,Yes,No,No,Feb,9,2018
2018-09-25,853,11,20.1,0.4,1.6,1985,6,2.47,0,0,Autumn,Holiday,Yes,Morning,Tue,Yes,No,No,Sep,43,2018
2018-06-21,1543,7,19.9,0.74,1.7,683,15.1,0.21,0,0,Summer,No Holiday,Yes,Morning,Thu,Yes,No,No,Jun,29,2018
2018-08-16,638,14,35.3,0.4,2,2000,19.6,3.17,0,0,Summer,No Holiday,Yes,Afternoon,Thu,Yes,No,No,Aug,37,2018
2018-04-24,710,11,14.1,0.62,1.6,2000,6.9,1.08,0,0,Spring,No Holiday,Yes,Morning,Tue,Yes,No,No,Apr,21,2018
2018-02-15,112,2,-1.2,0.35,2.2,2000,-14.7,0,0,0,Winter,Holiday,Yes,Night,Thu,Yes,No,No,Feb,11,2018
2018-04-26,1933,8,11.7,0.62,0.6,956,4.6,0.62,0,0,Spring,No Holiday,Yes,Morning,Thu,Yes,No,No,Apr,21,2018
2018-01-05,232,10,-3.3,0.5,1.3,1407,-12.2,0.4,0,0,Winter,No Holiday,Yes,Morning,Fri,Yes,No,No,Jan,5,2018
2018-07-20,773,1,26.1,0.81,1.6,1409,22.5,0,0,0,Summer,No Holiday,Yes,Night,Fri,Yes,No,No,Jul,33,2018
2018-01-08,149,0,0.9,0.42,1.1,1271,-10.5,0,0,0,Winter,No Holiday,Yes,Night,Mon,Yes,No,No,Jan,6,2018
2018-01-08,253,10,1.3,0.43,0.8,971,-9.9,0.16,0,0,Winter,No Holiday,Yes,Morning,Mon,Yes,No,No,Jan,6,2018
2018-06-22,912,1,20.2,0.75,1.4,525,15.6,0,0,0,Summer,No Holiday,Yes,Night,Fri,Yes,No,No,Jun,29,2018
2018-05-01,1696,19,21.2,0.68,1.5,610,15,0.16,0,0,Spring,Holiday,Yes,Evening,Tue,Yes,No,No,May,22,2018
2018-09-12,1165,12,26.3,0.44,1.2,1966,13,2.91,0,0,Autumn,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Sep,41,2018
2018-01-03,137,6,-6.7,0.48,2.4,1991,-15.9,0,0,0,Winter,No Holiday,Yes,Morning,Wed,Yes,No,No,Jan,5,2018
2018-10-15,1773,17,19.3,0.49,2.8,966,8.3,0.55,0,0,Autumn,No Holiday,Yes,Afternoon,Mon,Yes,No,No,Oct,46,2018
2017-12-16,155,22,-7.6,0.41,1.6,2000,-18.6,0,0,0,Winter,No Holiday,Yes,Evening,Sat,No,No,No,Dec,2,2017
2018-06-14,100,6,19.5,0.95,1.4,179,18.6,0,1.5,0,Summer,No Holiday,Yes,Morning,Thu,Yes,Yes,No,Jun,28,2018
2018-08-15,1301,19,28.7,0.76,0.7,2000,24,0.11,0.9,0,Summer,Holiday,Yes,Evening,Wed,Yes,Yes,No,Aug,37,2018
2018-11-04,963,11,14.8,0.46,2,768,3.2,1.83,0,0,Autumn,No Holiday,Yes,Morning,Sun,No,No,No,Nov,49,2018
2018-07-18,1944,8,25.8,0.71,0.4,760,20.1,0.93,0,0,Summer,No Holiday,Yes,Morning,Wed,Yes,No,No,Jul,33,2018
2018-03-27,462,10,13.9,0.4,0.8,586,0.5,1.6,0,0,Spring,No Holiday,Yes,Morning,Tue,Yes,No,No,Mar,17,2018
2018-06-07,1116,14,28.2,0.44,1.7,644,14.7,3.11,0,0,Summer,No Holiday,Yes,Afternoon,Thu,Yes,No,No,Jun,27,2018
2018-05-11,1556,22,16.2,0.54,1.1,1327,6.8,0,0,0,Spring,No Holiday,Yes,Evening,Fri,Yes,No,No,May,23,2018
2018-04-05,75,19,7.6,0.96,1.5,1309,6.9,0,1.5,0,Spring,No Holiday,Yes,Evening,Thu,Yes,Yes,No,Apr,18,2018
2018-08-31,828,7,22.9,0.83,0.6,1127,19.8,0.01,0,0,Summer,No Holiday,Yes,Morning,Fri,Yes,No,No,Aug,39,2018
2018-10-07,2167,15,20.4,0.36,2.8,2000,4.8,1.56,0,0,Autumn,No Holiday,Yes,Afternoon,Sun,No,No,No,Oct,45,2018
2018-04-26,692,0,13.1,0.47,0.3,1877,2,0,0,0,Spring,No Holiday,Yes,Night,Thu,Yes,No,No,Apr,21,2018
2018-11-11,228,7,6.4,0.84,1.3,369,3.8,0,0,0,Autumn,No Holiday,Yes,Morning,Sun,No,No,No,Nov,50,2018
2018-10-03,497,3,12.6,0.78,0.6,1907,8.8,0,0,0,Autumn,Holiday,Yes,Night,Wed,Yes,No,No,Oct,44,2018
2018-01-06,214,21,-2.5,0.47,0.8,1495,-12.2,0,0,0,Winter,No Holiday,Yes,Evening,Sat,No,No,No,Jan,5,2018
2018-01-27,57,7,-15.7,0.53,1.3,1629,-23.1,0,0,0.3,Winter,No Holiday,Yes,Morning,Sat,No,No,Yes,Jan,8,2018
2018-04-23,21,2,10.2,0.9,2.2,490,8.6,0,0.9,0,Spring,No Holiday,Yes,Night,Mon,Yes,Yes,No,Apr,21,2018
2018-09-16,989,12,23.7,0.64,1.9,1474,16.4,0.79,0,0,Autumn,No Holiday,Yes,Afternoon,Sun,No,No,No,Sep,42,2018
2018-02-27,62,4,0.9,0.46,0.8,1140,-9.4,0,0,0,Winter,No Holiday,Yes,Night,Tue,Yes,No,No,Feb,13,2018
2018-01-09,52,3,-3.4,0.67,3.2,1420,-8.6,0,0,0.9,Winter,No Holiday,Yes,Night,Tue,Yes,No,Yes,Jan,6,2018
2018-08-07,1836,20,31.1,0.64,2.7,1770,23.4,0.02,0,0,Summer,No Holiday,Yes,Evening,Tue,Yes,No,No,Aug,36,2018
2018-07-31,626,12,35.2,0.39,1.2,2000,19.1,2.86,0,0,Summer,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Jul,35,2018
2018-03-22,648,13,9.9,0.29,3.2,1641,-7.3,2.91,0,0,Spring,No Holiday,Yes,Afternoon,Thu,Yes,No,No,Mar,16,2018
2017-12-08,336,21,-3.3,0.35,0.5,2000,-16.6,0,0,0,Winter,No Holiday,Yes,Evening,Fri,Yes,No,No,Dec,1,2017
2018-01-12,42,3,-14.1,0.45,1.8,2000,-23.4,0,0,0,Winter,No Holiday,Yes,Night,Fri,Yes,No,No,Jan,6,2018
2018-01-20,216,2,-0.9,0.65,0.6,1369,-6.6,0,0,0,Winter,No Holiday,Yes,Night,Sat,No,No,No,Jan,7,2018
2018-04-26,2574,18,17.4,0.45,3.1,1092,5.3,0.75,0,0,Spring,No Holiday,Yes,Evening,Thu,Yes,No,No,Apr,21,2018
2018-07-28,248,5,28.1,0.84,0.5,754,25.1,0,0,0,Summer,No Holiday,Yes,Night,Sat,No,No,No,Jul,34,2018
2017-12-18,137,15,1.6,0.73,0.9,421,-2.7,0.6,0,3.2,Winter,No Holiday,Yes,Afternoon,Mon,Yes,No,Yes,Dec,3,2017
2018-01-19,93,3,-0.6,0.43,1.7,1316,-11.6,0,0,0,Winter,No Holiday,Yes,Night,Fri,Yes,No,No,Jan,7,2018
2018-10-30,965,15,10.9,0.33,2.6,1963,-4.7,1.73,0,0,Autumn,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Oct,48,2018
2018-03-04,157,9,8.8,0.97,1.3,196,8.3,0.2,0.2,0,Spring,No Holiday,Yes,Morning,Sun,No,Yes,No,Mar,14,2018
2018-07-14,2023,20,29.2,0.63,1.7,1988,21.4,0.1,0,0,Summer,No Holiday,Yes,Evening,Sat,No,No,No,Jul,32,2018
2018-10-10,1775,17,13.1,0.45,3.1,2000,1.4,0.62,0,0,Autumn,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Oct,45,2018
2018-10-24,371,2,9.5,0.87,1,919,7.4,0,0,0,Autumn,No Holiday,Yes,Night,Wed,Yes,No,No,Oct,47,2018
2018-07-26,2367,18,33.2,0.59,1.8,1069,24,0.99,0,0,Summer,No Holiday,Yes,Evening,Thu,Yes,No,No,Jul,34,2018
2018-08-31,965,13,28.7,0.46,2.6,1815,15.9,3.1,0,0,Summer,No Holiday,Yes,Afternoon,Fri,Yes,No,No,Aug,39,2018
2018-03-08,683,19,4.5,0.72,2.7,529,-0.1,0.03,0,0,Spring,No Holiday,Yes,Evening,Thu,Yes,No,No,Mar,14,2018
2018-04-07,714,18,6.4,0.43,3.7,2000,-5.2,0.92,0,0,Spring,No Holiday,Yes,Evening,Sat,No,No,No,Apr,18,2018
2018-10-12,1440,20,11.8,0.53,1.5,2000,2.5,0,0,0,Autumn,No Holiday,Yes,Evening,Fri,Yes,No,No,Oct,45,2018
2018-08-28,482,2,23.2,0.88,0.6,2000,21,0,0,0,Summer,No Holiday,Yes,Night,Tue,Yes,No,No,Aug,39,2018
2018-04-21,2032,17,23.2,0.12,3.6,2000,-7.8,1.69,0,0,Spring,No Holiday,Yes,Afternoon,Sat,No,No,No,Apr,20,2018
2018-05-31,1134,12,23.7,0.44,1.3,1624,10.7,3.2,0,0,Spring,No Holiday,Yes,Afternoon,Thu,Yes,No,No,May,26,2018
2018-01-10,158,7,-8,0.7,1.8,2000,-12.5,0,0,0.7,Winter,No Holiday,Yes,Morning,Wed,Yes,No,Yes,Jan,6,2018
2018-04-26,1084,13,20.6,0.3,2.4,1048,2.3,2.67,0,0,Spring,No Holiday,Yes,Afternoon,Thu,Yes,No,No,Apr,21,2018
2018-11-28,842,20,4.8,0.29,0.6,1756,-11.7,0,0,0,Autumn,No Holiday,Yes,Evening,Wed,Yes,No,No,Nov,52,2018
2018-06-18,938,13,29.4,0.42,1.7,689,15.1,3.1,0,0,Summer,No Holiday,Yes,Afternoon,Mon,Yes,No,No,Jun,29,2018
2018-10-29,1377,19,8.1,0.53,3.7,2000,-0.9,0,0,0,Autumn,No Holiday,Yes,Evening,Mon,Yes,No,No,Oct,48,2018
2018-02-06,147,14,-7,0.26,4.4,1986,-23.3,2.24,0,0,Winter,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Feb,10,2018
2018-02-19,361,12,4.7,0.43,2.1,1131,-6.8,1.38,0,0,Winter,No Holiday,Yes,Afternoon,Mon,Yes,No,No,Feb,12,2018
2018-03-31,1391,18,16.6,0.33,2.6,1867,0.2,0.48,0,0,Spring,No Holiday,Yes,Evening,Sat,No,No,No,Mar,17,2018
2018-10-28,330,10,8.2,0.89,0.4,1365,6.4,0.39,0,0,Autumn,No Holiday,Yes,Morning,Sun,No,No,No,Oct,48,2018
2018-08-29,862,7,25,0.85,3,2000,22.2,0.02,0,0,Summer,No Holiday,Yes,Morning,Wed,Yes,No,No,Aug,39,2018
2018-08-15,227,5,28.6,0.73,0.8,1808,23.2,0,0,0,Summer,Holiday,Yes,Night,Wed,Yes,No,No,Aug,37,2018
2018-06-26,53,8,20.8,0.94,1,159,19.7,0.05,3.5,0,Summer,No Holiday,Yes,Morning,Tue,Yes,Yes,No,Jun,30,2018
2017-12-24,110,22,0.2,0.69,2.7,565,-4.8,0,0,0,Winter,Holiday,Yes,Evening,Sun,No,No,No,Dec,4,2017
2018-09-23,202,4,16.2,0.69,0.7,2000,10.4,0,0,0,Autumn,Holiday,Yes,Night,Sun,No,No,No,Sep,43,2018
2018-08-27,1762,21,23.9,0.88,0.8,2000,21.7,0,0,0,Summer,No Holiday,Yes,Evening,Mon,Yes,No,No,Aug,39,2018
2018-03-07,620,15,10.2,0.34,2.3,1919,-4.9,1.19,0,0,Spring,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Mar,14,2018
2018-04-24,814,9,12,0.71,1.4,2000,6.8,0.92,0,0,Spring,No Holiday,Yes,Morning,Tue,Yes,No,No,Apr,21,2018
2018-07-29,199,5,26.7,0.75,0.3,1871,21.8,0,0,0,Summer,No Holiday,Yes,Night,Sun,No,No,No,Jul,35,2018
2018-03-31,1531,17,17.3,0.36,3.4,1722,2,0.8,0,0,Spring,No Holiday,Yes,Afternoon,Sat,No,No,No,Mar,17,2018
2018-02-04,152,13,-8.3,0.34,4,1561,-21.4,2.22,0,0,Winter,No Holiday,Yes,Afternoon,Sun,No,No,No,Feb,10,2018
2018-01-10,78,1,-5.6,0.75,1.7,1982,-9.3,0,0,0.8,Winter,No Holiday,Yes,Night,Wed,Yes,No,Yes,Jan,6,2018
2018-04-13,112,4,9.7,0.29,1.8,2000,-7.5,0,0,0,Spring,No Holiday,Yes,Night,Fri,Yes,No,No,Apr,19,2018
2018-05-03,469,6,7.9,0.86,2,1070,5.6,0.01,0,0,Spring,No Holiday,Yes,Morning,Thu,Yes,No,No,May,22,2018
2018-04-27,789,10,15.3,0.5,1,944,4.9,1.97,0,0,Spring,No Holiday,Yes,Morning,Fri,Yes,No,No,Apr,21,2018
2018-01-02,320,16,1.3,0.23,2.9,2000,-17.6,0.51,0,0,Winter,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Jan,5,2018
2018-04-15,464,21,9.6,0.66,1.7,1850,3.5,0,0,0,Spring,No Holiday,Yes,Evening,Sun,No,No,No,Apr,20,2018
2018-04-04,1096,14,17.9,0.42,1.3,1981,4.7,3.04,0,0,Spring,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Apr,18,2018
2018-02-27,357,14,6.3,0.4,0.8,943,-6.3,0.34,0,0,Winter,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Feb,13,2018
2018-07-26,774,15,33.1,0.58,1.9,882,23.7,0.87,0,0,Summer,No Holiday,Yes,Afternoon,Thu,Yes,No,No,Jul,34,2018
2018-04-14,122,14,8.9,0.94,1.3,1129,7.9,0.29,0.5,0,Spring,No Holiday,Yes,Afternoon,Sat,No,Yes,No,Apr,19,2018
2018-05-21,262,2,13.9,0,0.9,2000,-2.1,0,0,0,Spring,No Holiday,Yes,Night,Mon,Yes,No,No,May,25,2018
2018-09-29,493,3,15.5,0.73,1,2000,10.6,0,0,0,Autumn,No Holiday,Yes,Night,Sat,No,No,No,Sep,43,2018
2017-12-06,145,0,-2.8,0.77,0,331,-6.2,0,0.1,0.1,Winter,No Holiday,Yes,Night,Wed,Yes,Yes,Yes,Dec,1,2017
2018-06-15,1118,11,22.9,0.57,1.4,1918,13.9,2.24,0,0,Summer,No Holiday,Yes,Morning,Fri,Yes,No,No,Jun,28,2018
2018-03-21,209,6,1.4,0.42,1.7,2000,-10.1,0,0,0,Spring,No Holiday,Yes,Morning,Wed,Yes,No,No,Mar,16,2018
2018-09-14,349,3,21,0.76,0.7,1995,16.6,0,0,0,Autumn,No Holiday,Yes,Night,Fri,Yes,No,No,Sep,41,2018
2018-09-20,1290,17,19.3,0.76,2.1,2000,14.9,0.21,0,0,Autumn,No Holiday,Yes,Afternoon,Thu,Yes,No,No,Sep,42,2018
2018-09-26,230,6,16.3,0.62,2.1,2000,8.9,0,0,0,Autumn,No Holiday,Yes,Morning,Wed,Yes,No,No,Sep,43,2018
2018-08-14,615,10,31.7,0.57,1.3,1875,22.1,1.25,0,0,Summer,No Holiday,Yes,Morning,Tue,Yes,No,No,Aug,37,2018
2018-06-14,193,4,21,0.72,0.8,677,15.7,0,0,0,Summer,No Holiday,Yes,Night,Thu,Yes,No,No,Jun,28,2018
2018-05-03,1202,22,11.2,0.6,2.3,1684,3.7,0,0,0,Spring,No Holiday,Yes,Evening,Thu,Yes,No,No,May,22,2018
2018-11-26,935,16,13.2,0.44,1.6,710,1.1,0.76,0,0,Autumn,No Holiday,Yes,Afternoon,Mon,Yes,No,No,Nov,52,2018
2018-03-21,117,14,1.9,0.89,1.5,102,0.2,0.41,0,0,Spring,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Mar,16,2018
2018-09-03,211,3,24.2,0.7,0.3,2000,18.3,0,0,0,Autumn,No Holiday,Yes,Night,Mon,Yes,No,No,Sep,40,2018
2018-02-02,187,10,-4.1,0.43,1.2,1187,-14.8,0.59,0,0,Winter,No Holiday,Yes,Morning,Fri,Yes,No,No,Feb,9,2018
2018-07-30,810,0,29.2,0.5,1.1,2000,17.7,0,0,0,Summer,No Holiday,Yes,Night,Mon,Yes,No,No,Jul,35,2018
2018-03-03,630,19,12.7,0.32,2.3,2000,-3.6,0.01,0,0,Spring,No Holiday,Yes,Evening,Sat,No,No,No,Mar,13,2018
2018-04-08,586,11,6.4,0.29,2.7,2000,-10.3,0.9,0,0,Spring,No Holiday,Yes,Morning,Sun,No,No,No,Apr,19,2018
2018-06-26,203,19,24.2,0.94,4.7,242,23.1,0.03,1.5,0,Summer,No Holiday,Yes,Evening,Tue,Yes,Yes,No,Jun,30,2018
